raw name,cleaned name,first_appearance,last_appearance,count,title
Vincent Jalbert,Vincent Jalbert,2014-03-04,2024-03-20,3,Senior Advisor
Vincent Klassen,Vincent Klassen,2014-04-22,2024-11-27,14,Director General
Vincent Labrosse,Vincent Labrosse,2015-05-28,2018-11-22,2,Director of Parliamentary Affairs
Vincent Lepape,Vincent Lepape,2014-12-04,2014-12-04,1,"Head of Aid, Haiti"
Vincent Loiselle,Vincent Loiselle,2020-06-16,2023-08-03,2,Senior Policy Analyst
Vincent Macneil,Vince Macneil,2017-02-13,2018-10-30,10,Chief of Staff
Vincent Marmion,Vincent Marmion,2018-08-22,2022-09-13,5,"Advisor, Industrial and Technological Benefits"
Vincent Millette,Vincent Millette,2010-01-27,2025-03-11,5,"Director, National Air Services Policy"
Vincent Myers,Vincent Myers,2024-06-04,2024-06-04,1,Scientist
Vincent Ngan,Vincent Ngan,2013-04-16,2024-11-27,79,Assistant Deputy Minister
Vincent Panetta,Vincent Panetta,2017-10-04,2017-11-24,2,Regulatory Affairs Supervisor
Vincent Rigby,Vincent Rigby,2011-04-01,2021-02-09,70,Assistant Deputy Minister
Vincent Robitaille,Vincent Robitaille,2015-04-29,2024-09-26,13,Assistant Deputy Minister
Vincent Roy,Vincent Roy,2023-11-06,2023-11-06,1,"Director, Collaborative Research"
Vincent Sacchetti,Vincent Sacchetti,2015-03-11,2015-03-11,1,Deputy Director
Vincent St Pierre,Vincent St. Pierre,2016-02-18,2019-03-19,6,Special Assistant
Vincent St-pierre,Vincent St-pierre,2017-11-22,2018-04-17,2,Special Assistant
Vincent St. Pierre,Vincent St. Pierre,2016-05-16,2019-07-06,11,Special Assistant
Vincent St.pierre,Vincent St-pierre,2017-11-07,2017-11-07,1,Special Assistant
Vinciane Museru,Vinciane Museru,2020-09-29,2023-10-26,7,Executive Assistant to the Chief of Staff
Vinet Suzanne,Vinet Suzanne,2013-04-10,2013-04-10,1,Deputy Minister
Vinh Quang Pham,Vinh Quang Pham,2024-11-05,2024-11-05,1,"Ambassador, Socialist Republic of Vietnam"
Violette Cassis,Violette Cassis,2008-12-01,2009-03-10,2,Senior Development Officer
Virgil Haden-pawlowski,Virgil Haden-pawlowski,2022-10-27,2022-10-27,1,"Policy Analyst, Sector"
Virgina Porter,Virgina Porter,2011-03-04,2011-03-04,1,Director General
Virgina Poter,Virgina Poter,2012-10-25,2018-09-28,2,Acting President
Virginia Arsenault,Virginia Arsenault,2017-08-09,2017-08-09,1,Policy Analyst
Virginia Asante,Virginia Asante,2020-09-22,2021-06-04,2,Senior Policy Advisor
Virginia Crawford,Virginia Crawford,2023-06-16,2023-08-16,4,Director
Virginia Porter,Virginia Potter,2017-01-25,2018-11-20,2,Vice President
Virginia Poter,Virginia Poter,2008-12-16,2019-01-29,33,Director General
Virginia Potter,Virginia Potter,2011-11-22,2018-12-04,4,Vice President
Virginie Bergeron,Virginie Bergeron,2013-06-06,2013-06-06,1,Manager
Virginie Bonneau,Virginie Bonneau,2012-05-02,2023-05-03,32,Policy Advisor
Virginie Cloutier-maillet,Virginie Cloutier-maillet,2018-06-08,2023-11-22,2,Senior Trade Policy Officer
Virginie Fortin,Virginie Fortin,2023-03-16,2023-03-16,1,Policy Advisor
Virginie Regnier-trudeau,Virginie Regnier-trudeau,2020-05-01,2020-05-13,4,Advisor
Virginie Robert,Virginie Robert,2021-12-01,2021-12-01,1,Program Officer
Virginie Traclet,Virginie Traclet,2012-10-29,2012-10-29,1,"Assistant Chief, Financial Stability Department"
Virika Miller,Virika Miller,2018-12-11,2018-12-11,1,Member's Assistant
Visar Bala,Visar Bala,2019-03-08,2019-03-08,2,Analyst
Visar Mahmuti,Visar Mahmuti,2021-12-15,2021-12-15,2,Senior Policy Advisor
Vish Ramlall,Vishva Ramlall,2008-11-03,2023-07-27,2,Deputy Director
Vishnash Ramlall,Vishnash Ramlall,2016-03-30,2016-03-30,1,Deputy Director
Vishra Ramlall,Vishva Ramlall,2016-03-17,2016-03-17,1,Deputy Director
Vishva Ramlall,Vishva Ramlall,2013-03-27,2023-05-10,4,Deputy Director
Vito Campisi,Vito Campisi,2008-11-25,2008-11-25,1,"Regional Manager, Underwriting, Ontario Underwriting Centre"
Vivan Ellis,Vivan Ellis,2021-06-23,2021-06-23,1,Senior Manager
Vivek Prakash,Vivek Prakash,2017-02-07,2017-02-07,1,"Senior Analyst, Global Financing Facility"
Viveka Balaghee,Viveka Balaghee,2022-03-17,2022-03-17,1,Acting Policy Advisor
Vivian Au,Vivian Au,2024-02-09,2024-06-14,2,Associate Regional Director
Vivian Ellis,Vivian Ellis,2021-06-23,2021-06-23,1,"Senior Manager, Policy Development"
Vivian Tsang,Vivian Tsang,2020-10-07,2020-10-07,1,Chief of Staff
Vivian Yu,Vivian Yu,2024-03-28,2024-06-03,2,Principal Analyst
Viviane Choy,Viviane Choy,2024-02-20,2024-02-20,1,Senior Policy Analyst
Viviane Lapointe,Viviane Lapointe,2021-11-11,2024-12-19,81,Member of Parliament
Viviane Yu,Viviane Yu,2022-09-09,2022-09-09,1,Director
Vivianne Lapointe,Viviane Lapointe,2022-03-18,2024-03-05,3,Member of Parliament
Vivien Lo,Vivien Lo,2024-02-21,2024-02-21,1,"Head, Ukraine Task Force"
Vivienne Poy,Vivienne Poy,2010-10-05,2013-02-15,4,Senator
Viyasan Asokanathan,Viyasan Asokanathan,2023-12-04,2023-12-04,1,Senior Policy Advisor and Advocacy Strategist
Vlada Aleksenko,Vlada Aleksenko,2024-03-12,2024-03-12,1,Special Assistant
Vladana Jetvic,Vladana Jetvic,2021-06-15,2021-06-15,1,Policy Analyst
Vladana Jevtic,Vladana Jevtic,2020-01-29,2020-01-29,1,Analyst and Trade Commissioner
Vladimir Franjo,Vladimir Franjo,2011-12-06,2011-12-06,2,Industrial Technology Advisor
Vladimir Torres,Vladimir Torres,2015-06-26,2015-06-26,1,Deputy Director
Vladislav Lizon,Vladislav Lizon,2012-01-31,2012-01-31,1,Member of Parliament
Vladislaw Lizon,Vladislav Lizon,2014-12-02,2014-12-02,1,Member of Parliament
Vladyslava Aleksenko,Vladyslava Aleksenko,2023-03-20,2024-06-12,4,Special Assistant
Vladyslaw Lizon,Vladislav Lizon,2014-10-06,2014-10-06,1,Member of Parliament
Vlasios Melessanakis,Vlasios Melessanakis,2012-05-03,2023-11-14,7,Director
Vlasios Melessankis,Vlasios Melessankis,2020-02-28,2020-02-28,1,"Director, Prudential Policy"
Vlasios Melssanakis,Vlasios Melessanakis,2019-10-24,2019-10-24,1,Director
Volker Paslat,Volker Paslat,2015-10-21,2015-11-13,6,NMSO Team
Vrouyr Makalian,Vrouyr Makalian,2012-06-08,2018-05-29,11,Staffer to Senator
Vucent Garneau,Vucent Garneau,2020-05-26,2020-05-26,1,Political Advisor
